,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid_port,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences_port,G1_port,G2_port,G3_port,port,paid_math,absences_math,G1_math,G2_math,G3_math,math,school_num,sex_num,address_num,famsize_num,Pstatus_num,Mjob_num,Fjob_num,reason_num,guardian_num,schoolsup_num,famsup_num,activities_num,nursery_num,higher_num,internet_num,romantic_num,paid_port_num,paid_math_num,paid_num,absences,G1,G2,G3
138,GP,M,15.0,R,GT3,T,3.0,4.0,at_home,teacher,course,mother,4.0,2.0,0.0,no,yes,no,no,yes,yes,no,yes,5.0,3.0,3.0,1.0,1.0,5.0,2.0,12.0,11.0,11.0,1.0,no,0.0,9.0,0.0,0.0,1.0,0,1,1,1,0,3,0,2,0,1,0,1,0,0,1,0,1.0,1.0,2.0,1.0,10.5,5.5,5.5
139,GP,F,15.0,U,GT3,T,4.0,4.0,services,at_home,course,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,1.0,1.0,5.0,4.0,13.0,14.0,15.0,1.0,no,0.0,11.0,0.0,0.0,1.0,0,0,0,1,0,2,3,2,0,1,0,0,0,0,0,0,1.0,1.0,2.0,2.0,12.0,7.0,7.5
140,GP,M,17.0,R,GT3,T,3.0,4.0,at_home,other,course,mother,3.0,2.0,0.0,no,no,no,no,yes,yes,no,no,5.0,4.0,5.0,2.0,4.0,5.0,2.0,10.0,9.0,10.0,1.0,no,0.0,10.0,0.0,0.0,1.0,0,1,1,1,0,3,4,2,0,1,1,1,0,0,1,1,1.0,1.0,2.0,1.0,10.0,4.5,5.0
141,GP,F,16.0,R,GT3,T,1.0,1.0,at_home,other,course,mother,4.0,2.0,0.0,no,yes,no,no,yes,yes,no,no,5.0,1.0,3.0,1.0,1.0,3.0,0.0,14.0,13.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,3,4,2,0,1,0,1,0,0,1,1,1.0,0.0,1.0,0.0,7.0,6.5,6.5
142,GP,M,18.0,U,LE3,T,3.0,1.0,services,services,course,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,yes,3.0,3.0,4.0,4.0,5.0,4.0,2.0,11.0,11.0,12.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,2,2,2,0,1,1,0,0,0,0,0,1.0,0.0,1.0,1.0,5.5,5.5,6.0
143,GP,F,18.0,U,GT3,A,3.0,2.0,other,services,course,other,1.0,3.0,0.0,no,yes,no,yes,no,yes,yes,yes,4.0,3.0,3.0,5.0,1.0,5.0,10.0,12.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,4,2,2,2,1,0,0,1,0,0,0,1.0,0.0,1.0,5.0,6.0,5.5,5.5
144,GP,F,16.0,R,GT3,T,1.0,1.0,other,services,reputation,mother,2.0,1.0,0.0,no,yes,no,yes,yes,yes,no,yes,3.0,3.0,3.0,1.0,2.0,1.0,8.0,12.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,4,2,1,0,1,0,0,0,0,1,0,1.0,0.0,1.0,4.0,6.0,5.5,5.5
145,GP,F,16.0,U,GT3,A,3.0,3.0,other,other,course,other,2.0,1.0,0.0,no,yes,no,yes,no,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,5.0,4.0,9.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,4,4,2,2,1,0,0,1,0,0,0,1.0,0.0,1.0,2.0,4.5,4.5,5.0
146,GP,M,16.0,U,LE3,T,1.0,1.0,services,other,course,mother,1.0,2.0,2.0,no,no,no,no,yes,yes,no,yes,4.0,4.0,4.0,1.0,3.0,5.0,0.0,10.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,2,4,2,0,1,1,1,0,0,1,0,1.0,0.0,1.0,0.0,5.0,5.0,5.0
147,GP,F,15.0,U,GT3,T,4.0,4.0,teacher,teacher,course,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,3.0,2.0,1.0,1.0,5.0,6.0,13.0,14.0,14.0,1.0,no,0.0,16.0,16.0,15.0,1.0,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,1,1.0,1.0,2.0,3.0,14.5,15.0,14.5
148,GP,F,15.0,R,GT3,T,1.0,1.0,other,other,course,mother,3.0,1.0,1.0,no,no,no,yes,yes,yes,yes,yes,5.0,5.0,5.0,1.0,1.0,1.0,2.0,8.0,9.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,4,4,2,0,1,1,0,0,0,0,0,1.0,0.0,1.0,1.0,4.0,4.5,4.5
149,GP,M,15.0,U,GT3,T,4.0,3.0,teacher,services,course,father,2.0,4.0,0.0,yes,yes,no,no,yes,yes,yes,no,2.0,2.0,2.0,1.0,1.0,3.0,6.0,9.0,11.0,11.0,1.0,no,0.0,7.0,9.0,0.0,1.0,0,1,0,1,0,0,2,2,1,0,0,1,0,0,0,1,1.0,1.0,2.0,3.0,8.0,10.0,5.5
150,GP,F,15.0,U,GT3,A,3.0,3.0,services,services,home,mother,1.0,2.0,0.0,no,no,no,no,no,yes,no,yes,1.0,3.0,2.0,2.0,3.0,1.0,24.0,9.0,8.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,2,2,0,0,1,1,1,1,0,1,0,1.0,0.0,1.0,12.0,4.5,4.0,4.5
151,GP,M,16.0,U,GT3,T,4.0,4.0,services,services,course,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,3.0,5.0,0.0,15.0,13.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,2,2,2,0,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,7.5,6.5,6.5
152,GP,M,16.0,U,LE3,T,2.0,2.0,services,services,reputation,father,2.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,2.0,3.0,3.0,2.0,2.0,2.0,4.0,12.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,2,2,1,1,1,0,0,0,0,0,1,1.0,0.0,1.0,2.0,6.0,5.5,5.5
153,GP,F,15.0,U,GT3,T,4.0,4.0,teacher,services,course,mother,1.0,3.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,2.0,2.0,1.0,1.0,5.0,2.0,13.0,13.0,13.0,1.0,yes,2.0,9.0,11.0,11.0,1.0,0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,1,1.0,0.0,1.0,2.0,11.0,12.0,12.0
154,GP,F,16.0,U,LE3,T,1.0,1.0,at_home,at_home,course,mother,1.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,3.0,4.0,4.0,3.0,3.0,1.0,4.0,10.0,11.0,11.0,1.0,no,2.0,14.0,14.0,13.0,1.0,0,0,0,0,0,3,3,2,0,1,1,1,0,0,0,1,1.0,1.0,2.0,3.0,12.0,12.5,12.0
155,GP,M,17.0,U,GT3,T,2.0,1.0,other,other,home,mother,1.0,1.0,0.0,no,yes,no,no,yes,yes,yes,no,5.0,4.0,5.0,1.0,2.0,5.0,22.0,9.0,7.0,6.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,4,4,0,0,1,0,1,0,0,0,1,1.0,0.0,1.0,11.0,4.5,3.5,3.0
156,GP,F,15.0,U,GT3,T,1.0,1.0,other,services,course,father,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,4.0,4.0,2.0,1.0,2.0,5.0,0.0,12.0,12.0,12.0,1.0,yes,0.0,8.0,11.0,11.0,1.0,0,0,0,1,0,4,2,2,1,1,0,1,0,0,0,1,1.0,0.0,1.0,0.0,10.0,11.5,11.5
157,GP,F,15.0,U,LE3,A,2.0,1.0,at_home,other,home,mother,2.0,1.0,0.0,no,yes,no,yes,yes,no,yes,yes,4.0,4.0,2.0,1.0,1.0,5.0,0.0,11.0,10.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,3,4,0,0,1,0,0,0,1,0,0,1.0,0.0,1.0,0.0,5.5,5.0,5.0
158,GP,F,15.0,U,GT3,T,3.0,2.0,health,services,home,father,1.0,2.0,1.0,no,yes,no,no,yes,yes,yes,no,3.0,3.0,2.0,1.0,1.0,3.0,2.0,11.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,1,2,0,1,1,0,1,0,0,0,1,1.0,0.0,1.0,1.0,5.5,5.5,5.5
159,GP,F,15.0,U,GT3,T,1.0,2.0,at_home,other,course,mother,1.0,2.0,0.0,no,yes,no,no,no,yes,yes,no,4.0,3.0,2.0,1.0,1.0,5.0,6.0,13.0,12.0,13.0,1.0,yes,2.0,10.0,11.0,11.0,1.0,0,0,0,1,0,3,4,2,0,1,0,1,1,0,0,1,1.0,0.0,1.0,4.0,11.5,11.5,12.0
160,GP,F,15.0,U,GT3,T,1.0,2.0,at_home,services,course,father,1.0,2.0,0.0,no,no,no,no,no,yes,no,yes,2.0,3.0,4.0,2.0,4.0,1.0,6.0,11.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,3,2,2,1,1,1,1,1,0,1,0,1.0,0.0,1.0,3.0,5.5,5.5,5.5
161,GP,M,16.0,U,GT3,T,4.0,4.0,teacher,teacher,course,mother,1.0,1.0,0.0,no,yes,no,no,yes,no,yes,yes,3.0,3.0,2.0,2.0,1.0,5.0,16.0,9.0,9.0,8.0,1.0,no,0.0,7.0,6.0,0.0,1.0,0,1,0,1,0,0,0,2,0,1,0,1,0,1,0,0,1.0,1.0,2.0,8.0,8.0,7.5,4.0
162,GP,M,15.0,U,LE3,A,2.0,1.0,services,other,course,mother,4.0,1.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,5.0,5.0,2.0,5.0,5.0,0.0,12.0,11.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,2,4,2,0,1,1,1,0,0,0,1,1.0,0.0,1.0,0.0,6.0,5.5,5.5
163,GP,M,18.0,U,LE3,T,1.0,1.0,other,other,course,mother,1.0,1.0,2.0,no,no,no,no,yes,no,yes,yes,2.0,3.0,5.0,2.0,5.0,4.0,0.0,11.0,9.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,4,2,0,1,1,1,0,1,0,0,1.0,0.0,1.0,0.0,5.5,4.5,0.0
164,GP,M,16.0,U,LE3,T,2.0,1.0,at_home,other,course,mother,1.0,1.0,1.0,no,no,no,yes,yes,yes,no,yes,4.0,4.0,4.0,3.0,5.0,5.0,6.0,9.0,10.0,10.0,1.0,no,6.0,12.0,13.0,14.0,1.0,0,1,0,0,0,3,4,2,0,1,1,0,0,0,1,0,1.0,1.0,2.0,6.0,10.5,11.5,12.0
165,GP,F,15.0,R,GT3,T,3.0,3.0,services,services,reputation,other,2.0,3.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,4.0,2.0,1.0,2.0,3.0,3.0,2.0,13.0,13.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,0,2,2,1,2,1,0,0,0,0,0,0,0.0,0.0,0.0,1.0,6.5,6.5,6.5
166,GP,M,19.0,U,GT3,T,3.0,2.0,services,at_home,home,mother,1.0,1.0,0.0,no,yes,no,no,yes,no,yes,yes,4.0,5.0,4.0,1.0,1.0,4.0,6.0,11.0,9.0,11.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,2,3,0,0,1,0,1,0,1,0,0,1.0,0.0,1.0,3.0,5.5,4.5,5.5
167,GP,F,17.0,U,GT3,T,4.0,4.0,other,teacher,course,mother,1.0,1.0,0.0,yes,yes,no,no,yes,yes,no,yes,4.0,2.0,1.0,1.0,1.0,4.0,0.0,13.0,13.0,13.0,1.0,no,0.0,11.0,11.0,12.0,1.0,0,0,0,1,0,4,0,2,0,0,0,1,0,0,1,0,1.0,1.0,2.0,0.0,12.0,12.0,12.5
168,GP,M,15.0,R,GT3,T,2.0,3.0,at_home,services,course,mother,1.0,2.0,0.0,yes,no,yes,yes,yes,yes,no,no,4.0,4.0,4.0,1.0,1.0,1.0,0.0,7.0,8.0,8.0,1.0,yes,2.0,11.0,8.0,8.0,1.0,0,1,1,1,0,3,2,2,0,0,1,0,0,0,1,1,0.0,0.0,0.0,1.0,9.0,8.0,8.0
169,GP,M,17.0,R,LE3,T,1.0,2.0,other,other,reputation,mother,1.0,1.0,3.0,no,no,no,no,yes,yes,no,no,2.0,2.0,2.0,3.0,3.0,5.0,14.0,9.0,8.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,4,4,1,0,1,1,1,0,0,1,1,1.0,0.0,1.0,7.0,4.5,4.0,5.0
170,GP,F,18.0,R,GT3,T,1.0,1.0,at_home,other,course,mother,3.0,1.0,3.0,no,yes,no,yes,no,yes,no,no,5.0,2.0,5.0,1.0,5.0,4.0,6.0,11.0,10.0,11.0,1.0,no,6.0,9.0,8.0,10.0,1.0,0,0,1,1,0,3,4,2,0,1,0,0,1,0,1,1,1.0,1.0,2.0,6.0,10.0,9.0,10.5
171,GP,M,16.0,R,GT3,T,2.0,2.0,at_home,other,course,mother,3.0,1.0,0.0,no,no,no,no,no,yes,no,no,4.0,2.0,2.0,1.0,2.0,3.0,4.0,12.0,10.0,11.0,1.0,no,2.0,17.0,15.0,15.0,1.0,0,1,1,1,0,3,4,2,0,1,1,1,1,0,1,1,1.0,1.0,2.0,3.0,14.5,12.5,13.0
172,GP,M,16.0,U,GT3,T,3.0,3.0,other,services,course,father,1.0,2.0,1.0,no,yes,no,no,yes,yes,yes,yes,4.0,5.0,5.0,4.0,4.0,5.0,0.0,10.0,10.0,1.0,1.0,yes,4.0,10.0,12.0,12.0,1.0,0,1,0,1,0,4,2,2,1,1,0,1,0,0,0,0,1.0,0.0,1.0,2.0,10.0,11.0,6.5
173,GP,M,16.0,U,LE3,T,1.0,2.0,health,services,course,mother,2.0,1.0,2.0,no,no,no,no,no,yes,yes,no,4.0,4.0,5.0,3.0,5.0,5.0,0.0,9.0,8.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,1,2,2,0,1,1,1,1,0,0,1,1.0,0.0,1.0,0.0,4.5,4.0,5.0
174,GP,M,17.0,R,LE3,T,2.0,1.0,at_home,other,course,mother,2.0,1.0,1.0,no,no,yes,yes,yes,no,yes,yes,3.0,3.0,2.0,2.0,2.0,5.0,8.0,8.0,8.0,9.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,3,4,2,0,1,1,0,0,1,0,0,0.0,0.0,0.0,4.0,4.0,4.0,4.5
175,GP,M,17.0,R,GT3,T,3.0,2.0,other,other,course,mother,2.0,2.0,2.0,yes,yes,no,no,yes,yes,yes,yes,4.0,4.0,4.0,1.0,4.0,3.0,4.0,7.0,6.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,1,0,4,4,2,0,0,0,1,0,0,0,0,1.0,0.0,1.0,2.0,3.5,3.0,4.0
176,GP,M,15.0,U,LE3,T,1.0,2.0,other,other,course,mother,2.0,1.0,0.0,no,no,no,yes,yes,yes,no,no,4.0,4.0,4.0,2.0,4.0,5.0,2.0,8.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,4,4,2,0,1,1,0,0,0,1,1,1.0,0.0,1.0,1.0,4.0,4.5,5.0
177,GP,M,16.0,U,GT3,T,1.0,3.0,at_home,services,course,father,1.0,1.0,1.0,no,no,no,no,yes,no,yes,no,5.0,3.0,3.0,1.0,4.0,2.0,2.0,9.0,8.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,3,2,2,1,1,1,1,0,1,0,1,1.0,0.0,1.0,1.0,4.5,4.0,4.0
178,GP,M,17.0,R,LE3,T,1.0,1.0,other,services,course,mother,4.0,2.0,0.0,no,no,no,yes,yes,no,no,yes,5.0,3.0,5.0,1.0,5.0,5.0,0.0,8.0,8.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,0,4,2,2,0,1,1,0,0,1,1,0,1.0,0.0,1.0,0.0,4.0,4.0,4.0
179,GP,M,17.0,U,GT3,T,3.0,2.0,services,services,course,mother,2.0,1.0,3.0,no,yes,no,yes,no,no,no,no,4.0,5.0,2.0,1.0,1.0,2.0,10.0,8.0,7.0,8.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,2,2,2,0,1,0,0,1,1,1,1,1.0,0.0,1.0,5.0,4.0,3.5,4.0
180,GP,M,16.0,U,GT3,T,2.0,2.0,other,other,course,father,1.0,2.0,0.0,no,no,no,no,yes,no,yes,no,4.0,3.0,5.0,2.0,4.0,4.0,0.0,9.0,10.0,11.0,1.0,no,4.0,10.0,10.0,10.0,1.0,0,1,0,1,0,4,4,2,1,1,1,1,0,1,0,1,1.0,1.0,2.0,2.0,9.5,10.0,10.5
181,GP,F,16.0,U,GT3,T,4.0,2.0,health,services,home,father,1.0,2.0,0.0,no,no,no,no,yes,yes,yes,yes,4.0,2.0,3.0,1.0,1.0,3.0,0.0,17.0,17.0,18.0,1.0,yes,0.0,14.0,15.0,16.0,1.0,0,0,0,1,0,1,2,0,1,1,1,1,0,0,0,0,1.0,0.0,1.0,0.0,15.5,16.0,17.0
182,GP,F,16.0,U,GT3,T,2.0,2.0,other,other,home,mother,1.0,2.0,0.0,no,yes,no,no,no,yes,yes,no,5.0,1.0,5.0,1.0,1.0,4.0,0.0,12.0,12.0,13.0,1.0,yes,0.0,6.0,7.0,0.0,1.0,0,0,0,1,0,4,4,0,0,1,0,1,1,0,0,1,1.0,0.0,1.0,0.0,9.0,9.5,6.5
183,GP,F,16.0,U,GT3,T,4.0,4.0,health,health,reputation,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,yes,4.0,4.0,2.0,1.0,1.0,3.0,0.0,16.0,16.0,17.0,1.0,yes,0.0,14.0,14.0,14.0,1.0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1.0,0.0,1.0,0.0,15.0,15.0,15.5
184,GP,M,16.0,U,GT3,T,3.0,4.0,other,other,course,father,3.0,1.0,1.0,no,yes,no,yes,no,yes,yes,no,3.0,4.0,5.0,2.0,4.0,2.0,4.0,9.0,9.0,10.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,4,4,2,1,1,0,0,1,0,0,1,1.0,0.0,1.0,2.0,4.5,4.5,5.0
185,GP,M,16.0,U,GT3,T,1.0,0.0,other,other,reputation,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,2.0,1.0,1.0,3.0,0.0,16.0,17.0,18.0,1.0,yes,2.0,13.0,15.0,16.0,1.0,0,1,0,1,0,4,4,1,0,1,0,0,0,0,0,0,1.0,0.0,1.0,1.0,14.5,16.0,17.0
186,GP,M,17.0,U,LE3,T,4.0,4.0,teacher,other,reputation,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,4.0,4.0,1.0,3.0,5.0,0.0,11.0,9.0,10.0,1.0,yes,0.0,13.0,11.0,10.0,1.0,0,1,0,0,0,0,4,1,0,1,0,0,0,0,0,1,1.0,0.0,1.0,0.0,12.0,10.0,10.0
187,GP,F,16.0,U,GT3,T,1.0,3.0,at_home,services,home,mother,1.0,2.0,0.0,no,no,no,yes,no,yes,yes,yes,4.0,3.0,5.0,1.0,1.0,3.0,0.0,14.0,13.0,13.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,3,2,0,0,1,1,0,1,0,0,0,1.0,0.0,1.0,0.0,7.0,6.5,6.5
188,GP,F,16.0,U,LE3,T,3.0,3.0,other,other,reputation,mother,2.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,4.0,5.0,1.0,1.0,4.0,0.0,14.0,14.0,15.0,1.0,yes,4.0,10.0,11.0,9.0,1.0,0,0,0,0,0,4,4,1,0,1,0,0,0,0,0,1,1.0,0.0,1.0,2.0,12.0,12.5,12.0
189,GP,M,17.0,U,LE3,T,4.0,3.0,teacher,other,course,mother,2.0,2.0,0.0,no,no,no,yes,yes,yes,yes,no,4.0,4.0,4.0,4.0,4.0,4.0,0.0,10.0,11.0,11.0,1.0,yes,4.0,10.0,9.0,9.0,1.0,0,1,0,0,0,0,4,2,0,1,1,0,0,0,0,1,1.0,0.0,1.0,2.0,10.0,10.0,10.0
190,GP,F,16.0,U,GT3,T,2.0,2.0,services,other,reputation,mother,2.0,2.0,0.0,no,no,no,yes,no,yes,yes,no,3.0,4.0,4.0,1.0,4.0,5.0,0.0,13.0,12.0,14.0,1.0,yes,2.0,13.0,13.0,11.0,1.0,0,0,0,1,0,2,4,1,0,1,1,0,1,0,0,1,1.0,0.0,1.0,1.0,13.0,12.5,12.5
191,GP,M,17.0,U,GT3,T,3.0,3.0,other,other,reputation,father,1.0,2.0,0.0,no,no,no,yes,no,yes,yes,no,4.0,3.0,4.0,1.0,4.0,4.0,4.0,11.0,9.0,10.0,1.0,no,4.0,6.0,5.0,6.0,1.0,0,1,0,1,0,4,4,1,1,1,1,0,1,0,0,1,1.0,1.0,2.0,4.0,8.5,7.0,8.0
192,GP,M,16.0,R,GT3,T,4.0,2.0,teacher,services,other,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,3.0,3.0,4.0,3.0,8.0,10.0,9.0,11.0,1.0,no,10.0,10.0,8.0,9.0,1.0,0,1,1,1,0,0,2,3,0,1,0,0,0,0,0,0,1.0,1.0,2.0,9.0,10.0,8.5,10.0
193,GP,M,17.0,U,GT3,T,4.0,3.0,other,other,course,mother,1.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,yes,5.0,2.0,3.0,1.0,1.0,2.0,4.0,11.0,11.0,13.0,1.0,no,4.0,10.0,10.0,11.0,1.0,0,1,0,1,0,4,4,2,0,1,0,0,0,0,0,0,0.0,1.0,1.0,4.0,10.5,10.5,12.0
194,GP,M,16.0,U,GT3,T,4.0,3.0,teacher,other,home,mother,1.0,2.0,0.0,no,yes,yes,yes,yes,yes,yes,no,3.0,4.0,3.0,2.0,3.0,3.0,4.0,11.0,10.0,11.0,1.0,yes,10.0,9.0,8.0,8.0,1.0,0,1,0,1,0,0,4,0,0,1,0,0,0,0,0,1,0.0,0.0,0.0,7.0,10.0,9.0,9.5
195,GP,M,16.0,U,GT3,T,3.0,3.0,services,other,home,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,2.0,3.0,1.0,2.0,3.0,0.0,11.0,12.0,13.0,1.0,yes,2.0,12.0,13.0,12.0,1.0,0,1,0,1,0,2,4,0,0,1,1,0,0,0,0,0,1.0,0.0,1.0,1.0,11.5,12.5,12.5
196,GP,F,17.0,U,GT3,T,2.0,4.0,services,services,reputation,father,1.0,2.0,0.0,no,yes,no,yes,yes,yes,no,no,5.0,4.0,2.0,2.0,3.0,5.0,0.0,17.0,18.0,17.0,1.0,no,0.0,16.0,17.0,17.0,1.0,0,0,0,1,0,2,2,1,1,1,0,0,0,0,1,1,1.0,1.0,2.0,0.0,16.5,17.5,17.0
197,GP,F,17.0,U,LE3,T,3.0,3.0,other,other,reputation,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,5.0,3.0,3.0,2.0,3.0,1.0,32.0,14.0,13.0,14.0,1.0,no,56.0,9.0,9.0,8.0,1.0,0,0,0,0,0,4,4,1,0,1,0,0,0,0,0,0,1.0,1.0,2.0,44.0,11.5,11.0,11.0
198,GP,F,16.0,U,GT3,T,3.0,2.0,other,other,reputation,mother,1.0,2.0,0.0,no,yes,no,no,yes,yes,yes,no,1.0,2.0,2.0,1.0,2.0,1.0,8.0,14.0,15.0,16.0,1.0,yes,14.0,12.0,13.0,12.0,1.0,0,0,0,1,0,4,4,1,0,1,0,1,0,0,0,1,1.0,0.0,1.0,11.0,13.0,14.0,14.0
199,GP,M,17.0,U,GT3,T,3.0,3.0,services,services,other,mother,1.0,2.0,0.0,no,yes,no,yes,yes,yes,yes,yes,4.0,3.0,4.0,2.0,3.0,4.0,6.0,11.0,13.0,14.0,1.0,no,12.0,12.0,12.0,11.0,1.0,0,1,0,1,0,2,2,3,0,1,0,0,0,0,0,0,1.0,1.0,2.0,9.0,11.5,12.5,12.5
200,GP,M,16.0,U,GT3,T,1.0,2.0,services,services,other,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,yes,3.0,3.0,3.0,1.0,2.0,3.0,0.0,10.0,9.0,11.0,1.0,yes,2.0,11.0,12.0,11.0,1.0,0,1,0,1,0,2,2,3,0,1,0,0,0,0,0,0,1.0,0.0,1.0,1.0,10.5,10.5,11.0
201,GP,M,16.0,U,LE3,T,2.0,1.0,other,other,course,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,yes,4.0,2.0,3.0,1.0,2.0,5.0,0.0,13.0,14.0,16.0,1.0,yes,0.0,15.0,15.0,15.0,1.0,0,1,0,0,0,4,4,2,0,1,1,0,0,0,0,0,1.0,0.0,1.0,0.0,14.0,14.5,15.5
202,GP,F,17.0,U,GT3,A,3.0,3.0,health,other,reputation,mother,1.0,2.0,0.0,no,yes,no,no,no,yes,yes,yes,3.0,3.0,3.0,1.0,3.0,3.0,10.0,12.0,13.0,14.0,1.0,no,6.0,8.0,7.0,9.0,1.0,0,0,0,1,1,1,4,1,0,1,0,1,1,0,0,0,1.0,1.0,2.0,8.0,10.0,10.0,11.5
203,GP,M,17.0,R,GT3,T,1.0,2.0,at_home,other,home,mother,1.0,2.0,0.0,no,no,no,no,yes,yes,no,no,3.0,1.0,3.0,1.0,5.0,3.0,6.0,9.0,9.0,10.0,1.0,no,4.0,8.0,9.0,10.0,1.0,0,1,1,1,0,3,4,0,0,1,1,1,0,0,1,1,1.0,1.0,2.0,5.0,8.5,9.0,10.0
204,GP,F,16.0,U,GT3,T,2.0,3.0,services,services,course,mother,1.0,2.0,0.0,no,no,no,no,yes,yes,yes,no,4.0,3.0,3.0,1.0,1.0,2.0,6.0,12.0,12.0,13.0,1.0,no,10.0,11.0,12.0,13.0,1.0,0,0,0,1,0,2,2,2,0,1,1,1,0,0,0,1,1.0,1.0,2.0,8.0,11.5,12.0,13.0
205,GP,F,17.0,U,GT3,T,1.0,1.0,at_home,services,course,mother,1.0,2.0,0.0,no,no,no,yes,yes,yes,yes,no,5.0,3.0,3.0,1.0,1.0,3.0,0.0,12.0,11.0,12.0,1.0,no,0.0,8.0,8.0,9.0,1.0,0,0,0,1,0,3,2,2,0,1,1,0,0,0,0,1,1.0,1.0,2.0,0.0,10.0,9.5,10.5
206,GP,M,17.0,U,GT3,T,1.0,2.0,at_home,services,other,other,2.0,2.0,0.0,no,no,no,yes,no,yes,yes,no,4.0,4.0,4.0,4.0,5.0,5.0,16.0,10.0,11.0,12.0,1.0,yes,12.0,7.0,8.0,8.0,1.0,0,1,0,1,0,3,2,3,2,1,1,0,1,0,0,1,1.0,0.0,1.0,14.0,8.5,9.5,10.0
207,GP,M,16.0,R,GT3,T,3.0,3.0,services,services,reputation,mother,1.0,1.0,0.0,no,yes,no,yes,yes,yes,yes,no,4.0,3.0,2.0,3.0,4.0,5.0,0.0,11.0,10.0,10.0,1.0,no,8.0,8.0,9.0,10.0,1.0,0,1,1,1,0,2,2,1,0,1,0,0,0,0,0,1,1.0,1.0,2.0,4.0,9.5,9.5,10.0
